Fe,Ti,Ca,Si,Al,Mg,Na,date,timestamp,lat,lon
1.07953,0.0185441,5.03152,18.9593,5.40136,19.5137,4.99606,2019-09-14,2019-09-14 08:29:38,36.921625000000006,-77.28555
5.1286,7.80355,5.02653,4.74784,7.80099,19.7365,4.75601,2019-09-14,2019-09-14 01:16:34,-86.03735,91.79395000000001
1.05042,11.1103,5.01726,8.21175,5.07213,19.6764,4.86181,2019-09-14,2019-09-14 10:37:30,10.141775,-77.836275
1.14106,0.0475971,5.23847,18.4724,5.18166,19.9487,4.97002,2019-09-14,2019-09-14 16:37:23,0.944,-80.95952500000001
5.0,1.0,9.0,20.5,14.0,5.0,0.5,2021-04-22,2021-04-22 20:11:49,-85.73997500000002,122.48625000000001
1.00218,0.0276939,9.2092,3.12619,18.1443,18.5715,4.91893,2019-09-14,2019-09-14 01:00:26,-43.856449999999995,-71.340475
1.05695,0.041607,6.80403,11.8219,11.5913,18.8797,4.80456,2019-09-14,2019-09-14 01:03:54,-54.552749999999996,-70.9008
1.21772,8.03712,5.00638,1.27718,19.9949,19.0426,0.424111,2021-04-22,2021-04-22 20:13:01,-88.9778,9.768249999999995
1.16593,3.12268,5.09761,10.5022,10.3092,19.878,4.92432,2019-09-14,2019-09-14 08:19:06,68.210825,-79.08625
15.7611,14.7778,10.972,0.0352325,6.22774,2.23985,4.9863,2019-09-14,2019-09-14 09:21:38,-57.486850000000004,101.3455
1.00593,0.00100541,5.19269,20.378,5.54582,17.9733,4.90323,2019-09-14,2019-09-14 10:25:06,47.27850000000001,-78.707975
5.9915,3.72909,8.9992,16.7747,14.0084,4.99908,0.498019,2019-09-14,2019-09-14 01:33:46,-33.163475000000005,106.63
5.28098,0.0319359,16.0268,0.552557,17.3371,12.8104,2.96029,2019-09-14,2019-09-14 01:43:38,-3.15705,107.17500000000001
1.09728,0.0310597,5.06989,18.9221,5.12614,19.9894,4.76417,2019-09-14,2019-09-14 22:45:07,-32.1831,-83.58657500000001
1.63934,7.02461,5.62849,11.6341,5.48521,18.8095,4.77881,2019-09-14,2019-09-14 01:34:02,-32.347874999999995,106.64925
1.25129,1.92687,5.16467,17.2186,7.03644,17.4655,4.93666,2019-09-14,2019-09-14 01:07:06,-64.443475,-70.20060000000001
2.23027,12.1932,6.19573,6.84966,5.26028,17.3529,4.91798,2019-09-14,2019-09-14 01:22:26,-68.014825,104.80075
1.03857,0.0741321,5.00272,4.80952,19.5835,19.5793,4.91218,2019-09-14,2019-09-14 10:41:30,-1.96165,-77.6407
16.6241,0.822442,5.34076,4.22005,5.25854,17.8522,4.88196,2019-09-14,2019-09-14 10:16:18,73.34212500000001,-81.089175
3.24823,2.57371,8.97962,16.7741,6.03336,12.9999,4.39113,2019-09-14,2019-09-14 01:40:10,-13.658674999999999,107.00725
19.3081,0.00208866,5.00397,2.66854,5.03418,18.0104,4.97276,2019-09-14,2019-09-14 05:48:10,16.859725,105.32275
1.02095,5.76408,5.0513,12.5687,5.93578,19.8677,4.79148,2019-09-14,2019-09-14 10:33:38,21.781875,-78.04140000000001
1.09609,0.226306,5.3417,18.7835,5.01828,19.5517,4.98249,2019-09-14,2019-09-14 10:06:18,77.02189999999999,107.3795
1.76428,4.0126,5.02372,4.55679,16.2521,19.689,3.70151,2019-09-14,2019-09-14 12:04:58,76.240725,106.04225000000001
1.08907,0.00235854,6.46612,17.4477,8.89817,16.1414,4.95516,2019-09-14,2019-09-14 03:28:26,-46.289875,105.15875
1.95757,0.47589,5.08454,12.6201,10.8376,19.2619,4.7624,2019-09-14,2019-09-14 10:42:58,-6.4156,-77.568975
1.75655,6.62092,5.82554,11.1912,5.30176,19.5389,4.7651,2019-09-14,2019-09-14 10:44:34,-11.283975,-77.488925
1.16912,19.1937,5.00052,4.78531,5.00237,19.8359,0.0130529,2019-09-14,2019-09-14 20:37:23,-5.409375,-83.03630000000001
5.0,1.0,9.0,20.5,14.0,5.0,0.5,2019-09-14,2019-09-14 01:37:06,-22.986225,106.84299999999999
1.07585,0.0104433,5.03878,19.0886,5.04426,19.7731,4.96893,2019-09-14,2019-09-14 06:44:50,-5.70145,-75.40395
2.125,0.0184701,13.964,0.324623,13.9552,19.6134,4.99935,2019-09-14,2019-09-14 01:14:26,-86.965925,-51.348075
8.12664,0.802569,5.04727,15.4737,5.4807,19.6184,0.450688,2019-09-14,2019-09-14 16:05:15,83.3184,109.0565
3.4637,2.68382,5.00678,14.1189,5.08199,19.6978,4.94698,2019-09-14,2019-09-14 07:16:50,-75.5702,99.99867499999999
1.20989,0.0183525,5.00091,12.4994,11.6751,19.7017,4.8946,2019-09-14,2019-09-14 16:21:23,48.865925,-82.0775
1.03384,0.00296069,5.11878,13.5134,10.749,19.6987,4.88324,2019-09-14,2019-09-14 06:41:22,4.815225,-75.57085000000001
3.8232,17.2654,5.49878,1.18706,5.00525,17.2257,4.99456,2019-09-14,2019-09-14 11:56:58,52.613925,103.05349999999999
1.88604,12.7317,9.5763,2.24242,9.81846,16.4016,2.34342,2019-09-14,2019-09-14 03:44:10,1.64175,106.162
1.01693,0.0639094,5.03693,19.1777,5.1124,19.6622,4.92996,2019-09-14,2019-09-14 01:15:46,-88.24927500000001,67.2282
1.17336,0.144632,5.06465,6.64545,17.0157,19.9843,4.97186,2019-09-14,2019-09-14 08:44:26,-7.678425000000001,-76.4601
1.04836,0.00960402,5.32918,18.7486,5.14845,19.9656,4.75016,2019-09-14,2019-09-14 14:57:55,-58.744249999999994,-78.195375
1.46468,0.00347346,5.4579,18.8739,5.1574,19.1449,4.89772,2019-09-14,2019-09-14 16:01:55,73.5538,103.17725
1.03325,0.0223266,5.00015,4.5585,19.6017,19.7961,4.98802,2019-09-14,2019-09-14 18:07:31,86.498875,-101.138
1.03319,0.00291052,5.3189,16.9907,6.79345,19.8661,4.99474,2019-09-14,2019-09-14 12:36:26,10.17895,-78.927875
4.99128,4.43413,5.15917,10.4784,5.1434,19.7967,4.99696,2019-09-14,2019-09-14 01:21:54,-69.66114999999999,104.572
6.84062,0.178234,7.2851,8.37126,8.32761,19.1305,4.8667,2019-09-14,2019-09-14 17:08:11,-85.951075,82.43792499999999
1.86847,0.00137915,6.12383,18.588,5.01366,19.9555,3.44913,2019-09-14,2019-09-14 10:42:42,-5.604975,-77.58224999999999
1.00838,11.4204,5.08906,4.30057,8.56456,19.9409,4.67621,2019-09-14,2019-09-14 10:48:34,-23.497799999999998,-77.26929999999999
2.2479,0.16743,5.00885,12.6447,11.1916,18.8311,4.90842,2019-09-14,2019-09-14 15:43:47,19.70075,99.939075
1.11555,10.4983,5.04159,1.70737,19.5693,17.0617,0.00617882,2021-04-22,2021-04-22 20:11:33,-84.941075,120.53675
19.5726,0.0324055,5.06163,2.19693,5.04627,18.0909,4.99932,2019-09-14,2019-09-14 15:14:03,-71.14215,96.554625
5.57748,0.0209682,5.9937,11.5578,8.87885,17.9787,4.99242,2019-09-14,2019-09-14 01:13:22,-83.779175,-62.605999999999995
19.1076,0.0330578,5.07154,0.890561,5.17809,19.831,4.88821,2019-09-14,2019-09-14 19:12:19,-70.006775,94.48225000000001
10.4131,0.986358,11.5123,13.8338,13.8743,3.53603,0.844163,2021-04-22,2021-04-22 20:17:41,-76.10397499999999,-73.129075
1.48551,2.93121,5.03774,14.7841,5.95163,19.8944,4.91544,2019-09-14,2019-09-14 01:08:18,-68.15452499999999,-69.781875
1.75394,0.277608,5.36697,10.1865,18.5972,14.4035,4.41434,2019-09-14,2019-09-14 10:11:30,87.271275,-101.94235
1.00894,0.00743285,5.03466,7.44695,16.5691,19.9841,4.94884,2019-09-14,2019-09-14 02:22:26,67.726925,-75.72540000000001
1.04574,1.12671,5.142,17.9039,5.02615,19.7649,4.99061,2019-09-14,2019-09-14 06:24:34,55.15085,-76.8772
1.74818,0.00890035,8.26173,17.1266,8.82879,18.9708,0.0549732,2019-09-14,2019-09-14 01:10:26,-74.750375,-68.549775
9.9467,0.546331,5.12448,15.7587,5.51171,18.0972,0.0148368,2019-09-14,2019-09-14 21:37:23,10.026925,96.495625
10.1827,2.78778,14.4307,0.341193,8.18639,18.4051,0.666124,2019-09-14,2019-09-14 01:45:30,2.478675,107.26299999999999
1.10802,0.0106348,5.00728,18.9418,5.11066,19.8216,4.99999,2019-09-14,2019-09-14 12:09:46,88.699825,-45.99825
1.00922,0.00905619,5.13015,9.9332,14.331,19.7314,4.856,2019-09-14,2019-09-14 16:57:39,-61.158,-79.08057500000001
4.84461,16.3406,16.8207,4.52945,6.41846,1.06034,4.98586,2019-09-14,2019-09-14 01:28:42,-48.70345,106.16225
3.63521,0.502456,5.23635,19.7407,17.7199,7.52912,0.636285,2019-09-14,2019-09-14 07:47:30,18.046625,104.25675000000001
1.14221,0.0430897,5.05538,4.25186,19.7983,19.8307,4.87847,2019-09-14,2019-09-14 04:18:34,76.0339,-78.501525
5.0,1.0,9.0,20.5,14.0,5.0,0.5,2021-04-22,2021-04-22 20:15:49,-81.8199,-75.7337
1.12241,1.30154,5.12262,17.2975,5.29198,19.9477,4.91615,2019-09-14,2019-09-14 12:28:10,34.984474999999996,-79.42337500000001
2.94499,0.370506,8.68881,14.974,7.99036,16.8289,3.20242,2019-09-14,2019-09-14 10:37:14,10.946449999999999,-77.8496
5.0,1.0,9.0,20.5,14.0,5.0,0.5,2019-09-14,2019-09-14 01:42:02,-7.998275,107.099
5.0,1.0,9.0,20.5,14.0,5.0,0.5,2021-04-22,2021-04-22 20:16:45,-78.966225,-74.093
1.14809,0.0243406,5.01744,18.776,5.23017,19.9902,4.81373,2019-09-14,2019-09-14 10:13:38,81.1826,-84.47265
3.1681,12.8488,6.08698,3.11046,5.54794,19.4341,4.80363,2019-09-14,2019-09-14 09:45:06,14.040575,103.0995
17.6948,1.13475,8.3287,7.41874,13.8324,5.88114,0.709468,2019-09-14,2019-09-14 01:28:10,-50.343625,106.09525
1.13391,0.026268,5.14768,18.615,5.17795,19.9637,4.93546,2019-09-14,2019-09-14 01:05:46,-60.320975000000004,-70.54575
1.22305,0.0129103,5.03923,18.0587,5.97263,19.9892,4.70427,2019-09-14,2019-09-14 01:12:50,-82.1482,-64.70845
1.10219,0.00994282,19.7068,3.64423,19.9049,5.75921,4.87273,2019-09-14,2019-09-14 10:46:18,-16.569300000000002,-77.39805
1.55668,14.2276,12.673,0.125869,5.2337,16.2912,4.89196,2019-09-14,2019-09-14 03:51:30,23.668625,106.53375000000001
2.61583,0.0832454,8.42383,14.5882,9.31512,17.0563,2.91743,2019-09-14,2019-09-14 01:46:02,4.0865,107.28775
5.58922,7.99237,5.08804,7.394,5.09091,19.0921,4.75335,2019-09-14,2019-09-14 10:19:06,65.0721,-79.816275
1.11734,1.34115,5.09605,17.7253,5.41443,19.3314,4.97429,2019-09-14,2019-09-14 12:02:18,68.38385000000001,104.34174999999999
1.26654,0.0414758,5.00726,18.9071,5.02373,19.9709,4.78302,2019-09-14,2019-09-14 19:08:19,-82.367575,89.082575
1.00043,0.024467,5.00845,19.3252,5.16406,19.4794,4.99796,2019-09-14,2019-09-14 18:01:47,76.2953,102.9434
1.00592,0.0406558,5.001,6.62518,17.9796,19.6607,4.68692,2019-09-14,2019-09-14 11:08:58,-86.32737499999999,-60.29115
1.1326,0.010069,12.6621,4.60896,11.8348,19.9814,4.77008,2019-09-14,2019-09-14 10:24:42,48.46787500000001,-78.75457499999999
1.00721,0.050428,5.05937,18.7679,5.27813,19.8526,4.98435,2019-09-14,2019-09-14 04:26:58,51.154025000000004,-75.586825
1.26196,17.0574,5.10765,2.54513,5.3946,18.9416,4.6917,2019-09-14,2019-09-14 16:23:55,41.338449999999995,-81.80365
1.00711,0.0398826,5.01146,19.0842,5.12051,19.9046,4.83223,2019-09-14,2019-09-14 10:25:46,45.295199999999994,-78.634925
1.06758,3.73576,5.08096,15.2055,5.0378,19.9935,4.87892,2019-09-14,2019-09-14 16:24:51,38.56014999999999,-81.71957499999999
1.10162,0.00142225,5.01253,18.9956,5.03304,19.8727,4.98313,2019-09-14,2019-09-14 22:19:07,46.19055,-85.291025
6.49717,0.7001,14.1966,3.30832,7.09945,19.4647,3.73369,2019-09-14,2019-09-14 01:47:30,8.5024,107.35775
1.02299,0.087357,8.16322,0.985973,19.9731,19.9386,4.82871,2019-09-14,2019-09-14 21:03:39,-86.08795,-65.86755
9.5759,0.0109301,5.00008,12.223,7.65116,19.8401,0.69878,2019-09-14,2019-09-14 13:08:10,-87.052025,-56.376599999999996
1.02818,0.00177106,5.16301,12.1141,12.0736,19.6371,4.98227,2019-09-14,2019-09-14 07:04:02,-64.679,-73.406525
1.09603,0.0300363,5.08071,4.2384,19.9007,19.7858,4.86827,2019-09-14,2019-09-14 02:17:54,81.097375,-79.928825
4.61722,0.0654874,5.01158,15.3964,5.07733,19.9433,4.88868,2019-09-14,2019-09-14 11:19:54,-59.576975000000004,100.10465
1.12225,0.0307557,6.95232,16.2372,5.83889,19.8964,4.92222,2019-09-14,2019-09-14 01:08:42,-69.391525,-69.609875
1.03321,0.00563911,5.04733,10.7399,13.6029,19.705,4.86592,2019-09-14,2019-09-14 01:01:30,-47.144975,-71.226325
19.794,0.00201474,5.00003,2.25215,5.20951,19.2733,3.46903,2019-09-14,2019-09-14 17:59:31,69.62339999999999,101.35287499999998
5.20484,0.319963,6.9611,13.9123,5.05581,18.77,4.77605,2019-09-14,2019-09-14 10:44:26,-10.877825,-77.495625
1.03347,0.0322169,5.11795,4.45512,19.9006,19.5696,4.89103,2019-09-14,2019-09-14 19:02:59,-80.889025,-75.103275
1.19243,18.1963,5.01776,5.38272,5.38701,14.9131,4.91062,2019-09-14,2019-09-14 15:47:15,30.0759,100.15485
1.02298,0.0670401,5.16221,19.016,5.07453,19.6597,4.99756,2019-09-14,2019-09-14 10:27:06,41.3245,-78.5045
1.03108,0.0246474,5.04891,18.8418,5.48108,19.5787,4.99371,2019-09-14,2019-09-14 22:54:43,-61.770849999999996,-82.23160000000001
1.89236,12.2322,6.11931,3.64948,8.03231,19.7093,3.36501,2019-09-14,2019-09-14 01:46:34,5.693175,107.313
2.77829,0.0407437,5.71343,19.6132,6.25956,17.7789,2.8159,2019-09-14,2019-09-14 10:35:06,17.373475000000003,-77.96024999999999
1.02038,0.0156737,5.11772,19.2761,5.20339,19.3897,4.97702,2019-09-14,2019-09-14 09:01:30,-60.08765,-74.87797499999999
1.01679,0.0945869,5.02531,18.8553,5.11336,19.9984,4.89634,2019-09-14,2019-09-14 00:45:14,2.632225,-72.2722
1.02413,0.00533424,5.00158,14.3852,9.81836,19.8219,4.94352,2019-09-14,2019-09-14 15:05:15,-81.42415,-72.658775
1.00062,0.00318546,5.07915,19.483,5.09277,19.501,4.84021,2019-09-14,2019-09-14 20:14:59,61.545325000000005,-85.05945
1.0951,0.0133568,5.0425,19.2161,5.3376,19.5462,4.74915,2019-09-14,2019-09-14 18:16:51,59.156324999999995,-83.754775
4.07424,2.54638,17.4822,2.19746,6.24834,18.4198,4.03158,2019-09-14,2019-09-14 09:33:54,-19.846425,102.53975
11.284,5.74908,5.89158,1.58142,6.20199,19.8641,4.42777,2019-09-14,2019-09-14 23:17:47,-46.61489999999999,94.130325
12.4886,0.453775,5.00001,12.1362,5.53609,14.616,4.76937,2019-09-14,2019-09-14 10:03:30,68.772525,105.46625
5.01995,1.02598,9.01845,20.4051,13.9873,5.01864,0.524574,2019-09-14,2019-09-14 01:41:30,-9.614149999999999,107.073
1.97228,11.4382,6.10459,3.06824,8.46816,19.622,4.32646,2019-09-14,2019-09-14 13:53:07,44.3673,101.63625
4.31928,4.13687,5.12292,11.4417,5.04246,19.9989,4.93781,2019-09-14,2019-09-14 13:56:19,53.859225,102.04025
1.03043,0.0342854,5.15872,17.082,6.9341,19.9929,4.76753,2019-09-14,2019-09-14 02:53:22,-25.352925,-72.8885
18.2293,1.30413,18.6576,0.0924999,5.5869,9.95479,1.17471,2019-09-14,2019-09-14 01:35:38,-27.459375,106.75524999999999
1.05932,15.326,5.52037,5.62886,5.26201,17.3775,4.82589,2019-09-14,2019-09-14 01:26:58,-54.03665,105.92425
5.00471,0.684061,7.35848,26.6127,10.2881,4.89267,0.159309,2019-09-14,2019-09-14 09:45:38,15.642050000000001,103.12675
1.04648,14.2773,5.09976,5.39424,5.4738,18.7457,4.96266,2019-09-14,2019-09-14 10:28:26,37.348225,-78.38985
1.12359,0.0108779,6.99866,16.6523,5.50663,19.9681,4.73986,2019-09-14,2019-09-14 18:34:03,7.840075000000001,-82.168225
1.24011,0.0750285,5.13353,18.158,5.57198,19.9922,4.8291,2019-09-14,2019-09-14 08:12:18,87.93177499999999,-110.39382499999999
7.24299,6.78432,5.0951,6.24448,5.08055,19.9602,4.59234,2019-09-14,2019-09-14 10:35:54,14.96545,-77.91782500000001
1.18802,0.00310391,5.14246,18.6978,5.08192,19.9439,4.94277,2019-09-14,2019-09-14 06:35:14,23.30765,-75.88915
1.22547,0.153672,5.1976,15.9564,8.04917,19.4285,4.9892,2019-09-14,2019-09-14 10:34:18,19.779075,-78.00389999999999
1.13978,0.0353766,6.28256,7.59399,19.9972,19.9508,0.000348845,2019-09-14,2019-09-14 10:10:58,88.47092500000001,-132.19065
1.51743,0.419103,5.60081,18.3992,5.02368,19.2142,4.82562,2019-09-14,2019-09-14 13:24:50,-41.109525,99.854175
13.5417,1.72912,5.04564,5.07321,5.21158,19.6969,4.70185,2019-09-14,2019-09-14 13:10:10,-86.30687499999999,83.40015
4.34297,0.827792,11.0946,10.1602,19.8048,5.26239,3.50726,2021-04-22,2021-04-22 20:20:05,-68.723825,-71.838225
19.8998,6.29214,10.1464,5.71639,5.09434,2.86116,4.98978,2019-09-14,2019-09-14 09:28:50,-35.334625,102.20975
5.0,1.0,9.0,21.0,14.0,5.0,0.5,2019-09-14,2019-09-14 01:22:50,-66.78027499999999,104.952
1.48239,0.1065,5.01239,7.87164,17.6748,17.9189,4.93331,2019-09-14,2019-09-14 16:41:15,-10.788125,-80.762825
1.08735,0.0829208,5.00972,19.1522,5.39631,19.3796,4.89195,2019-09-14,2019-09-14 10:33:30,22.182250000000003,-78.04895
1.01072,0.0220231,5.00511,19.6958,5.11477,19.333,4.81859,2019-09-14,2019-09-14 19:06:19,-88.196575,55.415400000000005
1.04355,0.00150274,5.00028,18.9723,5.22542,19.8447,4.91218,2019-09-14,2019-09-14 01:06:34,-62.794225,-70.350625
1.1376,0.0569683,5.05888,17.3601,6.60748,19.8952,4.88373,2019-09-14,2019-09-14 00:40:26,17.13995,-72.507625
1.0237,1.69121,5.12586,14.4307,7.95092,19.8172,4.9604,2019-09-14,2019-09-14 02:39:22,17.19445,-73.59809999999999
1.01923,0.000145076,5.03313,19.3615,5.08407,19.6097,4.89223,2019-09-14,2019-09-14 05:01:06,-52.371675,-73.16905
1.01744,2.30258,5.12099,12.5743,9.05226,19.9899,4.94251,2019-09-14,2019-09-14 18:25:47,32.6308,-82.6631
2.04604,0.0087019,5.14332,17.3285,5.80421,19.9423,4.72702,2019-09-14,2019-09-14 10:10:10,88.078,139.33025
7.91289,3.75517,5.097,6.16208,7.18719,19.8937,4.99201,2019-09-14,2019-09-14 10:42:26,-4.794875,-77.595375
1.00585,0.148166,5.31681,8.62887,15.1331,19.7849,4.98232,2019-09-14,2019-09-14 06:45:38,-8.13505,-75.36485
1.41402,9.75977,5.65081,12.7507,8.7302,12.538,4.15649,2019-09-14,2019-09-14 01:38:02,-20.143625,106.89500000000001
1.04301,0.0372002,5.09767,18.4512,5.65341,19.9857,4.73186,2019-09-14,2019-09-14 01:32:34,-36.836675,106.53999999999999
2.04501,0.509843,8.55955,13.3363,5.55772,19.9966,4.99497,2019-09-14,2019-09-14 01:28:34,-49.1134,106.146
1.91949,5.02799,6.10862,16.26,5.8398,15.3464,4.49774,2019-09-14,2019-09-14 07:21:22,-61.567,102.15625
1.12429,1.23697,5.04583,16.6608,6.18258,19.9923,4.75714,2019-09-14,2019-09-14 10:42:50,-6.010275,-77.575525
1.3143,0.00475341,5.03569,11.5243,12.2382,19.969,4.91374,2019-09-14,2019-09-14 16:35:39,6.183025,-81.046475
3.81925,0.224458,16.8376,5.83233,5.0291,19.9674,3.28983,2019-09-14,2019-09-14 01:44:58,0.869825,107.2375
1.95574,2.10399,5.04817,15.7794,5.17397,19.9421,4.99659,2019-09-14,2019-09-14 10:24:26,49.2605,-78.7869
1.02108,0.00493631,5.03618,18.3637,5.94425,19.6359,4.99401,2019-09-14,2019-09-14 18:02:03,77.078575,103.23625
1.10584,0.0245829,5.04623,12.0422,12.1412,19.6489,4.99114,2019-09-14,2019-09-14 02:58:02,-39.68725,-72.55012500000001
1.0502,0.0420206,5.08792,19.0376,5.02461,19.9692,4.78848,2019-09-14,2019-09-14 12:25:46,42.14035,-79.62632500000001
1.07354,7.33112e-05,5.01542,18.8081,5.27343,19.9084,4.92101,2019-09-14,2019-09-14 13:14:18,-73.62945,97.166525
9.59324,16.105,5.04994,0.202617,5.65904,13.4425,4.94764,2019-09-14,2019-09-14 15:17:07,-61.653125,97.72185
1.04265,11.3676,5.00916,8.02817,5.01215,19.7861,4.75421,2019-09-14,2019-09-14 01:04:34,-56.6123,-70.787275
1.0021,0.237147,5.03913,11.5358,12.4362,19.999,4.75066,2019-09-14,2019-09-14 04:40:50,9.603575000000001,-74.559625
5.62971,1.50311,9.53153,4.30208,14.0212,15.0892,4.92316,2019-09-14,2019-09-14 01:42:26,-6.787025,107.11825
4.15055,5.40661,8.17135,0.798642,12.5309,19.3795,4.56244,2019-09-14,2019-09-14 10:29:14,34.9595,-78.3277
6.24251,2.3878,5.83719,13.0359,5.02982,18.0661,4.40064,2019-09-14,2019-09-14 01:19:30,-77.06777499999998,102.83125
1.97464,1.14631,14.4902,10.8968,5.18595,17.1662,4.1399,2019-09-14,2019-09-14 07:28:02,-41.040800000000004,103.1465
5.94632,0.0086164,5.48424,13.7435,5.01206,19.8425,4.96275,2019-09-14,2019-09-14 00:12:26,79.4805,113.82975
1.18379,0.481986,6.59594,22.0205,8.43879,12.8794,3.3996,2019-09-14,2019-09-14 10:38:34,6.9204,-77.78325
1.01269,0.730075,5.0806,17.946,5.36751,19.8772,4.98593,2019-09-14,2019-09-14 10:29:46,33.365975,-78.28829999999999
16.2111,0.0136546,5.06973,3.59766,5.54428,19.7571,4.80646,2019-09-14,2019-09-14 05:16:26,-80.04715,99.16329999999999
1.3949,19.7016,5.75853,15.7074,5.0005,2.65306,4.78401,2019-09-14,2019-09-14 06:06:34,71.54025,108.06850000000001
1.99993,3.93204,5.04261,8.67896,11.1355,19.2405,4.9704,2019-09-14,2019-09-14 16:18:11,58.348175,-82.58260000000001
1.01587,0.0343022,5.1224,9.10479,19.8213,19.8865,0.0148086,2019-09-14,2019-09-14 18:14:43,65.4582,-84.3196
15.0581,0.763584,7.57102,1.86613,5.09711,19.9637,4.68031,2019-09-14,2019-09-14 17:23:39,-38.245174999999996,97.732625
5.0,1.0,9.0,20.5,14.0,5.0,0.5,2021-04-22,2021-04-22 20:19:17,-71.186325,-72.157375
1.04263,0.00333054,5.2389,19.0777,5.31639,19.4912,4.82987,2019-09-14,2019-09-14 17:07:31,-87.835925,65.865025
5.74667,3.57992,5.21735,19.8797,5.15192,10.4267,4.99781,2019-09-14,2019-09-14 10:46:26,-16.976325000000003,-77.39099999999999
1.07828,1.5259,5.26225,18.3053,5.07901,18.8512,4.89807,2019-09-14,2019-09-14 10:30:50,30.175675,-78.2139
2.19739,11.5767,5.76849,7.4513,5.01882,19.3349,3.65235,2019-09-14,2019-09-14 01:23:54,-63.488825,105.28825
1.13957,0.00720158,5.00447,4.68213,19.573,19.9014,4.69224,2019-09-14,2019-09-14 19:06:35,-87.530225,69.13865
5.0,1.0,9.0,20.5,14.0,5.0,0.5,2021-04-22,2021-04-22 20:10:05,-80.495825,115.785
1.044,0.0636897,5.11817,18.9755,5.52333,19.3291,4.94626,2019-09-14,2019-09-14 01:07:30,-65.680425,-70.07457500000001
1.99409,0.133868,12.7153,11.1375,5.05735,19.9005,4.06136,2019-09-14,2019-09-14 07:35:46,-17.3936,103.67475
1.15721,0.65773,5.01551,19.2603,5.22407,18.7065,4.97867,2019-09-14,2019-09-14 20:33:15,7.08845,-83.250025
18.376,3.17797,5.51618,2.44071,5.52848,19.9597,0.000930109,2019-09-14,2019-09-14 04:05:06,64.08065,108.15275
1.22635,0.0704963,5.08768,18.9442,5.20437,19.6127,4.85421,2019-09-14,2019-09-14 10:26:18,43.7076,-78.58052500000001
1.00232,0.00128089,5.30441,19.6735,5.5573,18.4617,4.99946,2019-09-14,2019-09-14 10:11:54,86.18387499999999,-94.3036
1.03625,0.0531083,5.12885,18.7073,5.15628,19.9993,4.91887,2019-09-14,2019-09-14 10:28:10,38.143924999999996,-78.41175
1.17224,0.00483965,5.00747,20.0748,5.13939,18.6226,4.9786,2019-09-14,2019-09-14 12:26:50,38.96235,-79.530625
4.22862,19.9982,5.29888,0.993641,5.00804,14.4736,4.99907,2019-09-14,2019-09-14 09:24:02,-50.087025,101.7275
